"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"467","1","            ","            ","7RB","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","941853","    L6500-000092","10","Q1-2015 ADMIN SUPPORT         ","3014","100","250.00","390.00","250.00","390.00","133.68","0.00","0.00","0.00","0.00","133.68","1.870 ","2.917 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L6500-000092-10","133.68","0","0","133.68","0.00 "
"467","1","            ","            ","WBN","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928757","    L6500-000054","10","Q3-2014 PLANNING ADMIN        ","3013","100","490.00","490.00","490.00","490.00","252.32","0.00","0.00","0.00","0.00","252.32","1.942 ","1.942 ","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L6500-000054-10","252.32","0","0","252.32","0.00 "
"467","1","            ","            ","WBK","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","939251","    L6500-000063","10","Q4-2013 SW PROCESS REWORK     ","3014","100","100.00","100.00","100.00","100.00","47.25","0.00","0.00","0.00","0.00","47.25","2.116 ","2.116 ","9/30/2013","12/23/2013","9/30/2013","12/23/2013","    L6500-000063-10","47.25","0","0","47.25","0.00 "
"467","1","            ","            ","7RB","1.7.3.2.13.350                          ","PCW 575   ","    ","813","2","13","350","350","900","PCW575","0","941664","    L6500-000085","10","Q1-2015 PCW 557 ALL PP&C WORK ","3014","100","6.00","6.00","6.00","6.00","2.80","0.00","0.00","0.00","0.00","2.80","2.143 ","2.143 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L6500-000085-10","2.8","0","0","2.8","0.00 "
"467","1","            ","            ","WBE","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928722","    L6500-000019","10","Q2-2012 PLANNING COORDINATORS ","3012","100","750.00","325.00","750.00","325.00","308.48","0.00","0.00","0.00","0.00","308.48","2.431 ","1.054 ","4/2/2012","6/29/2012","3/30/2012","7/2/2012","    L6500-000019-10","308.48","0","0","308.48","0.00 "
"467","1","            ","            ","7RB","1.7.3.2.13.350                          ","PCW 590   ","    ","813","2","13","350","350","900","PCW590","0","941678","    L6500-000087","10","Q1-2015 PCW 590 ALL PP&C WORK ","3014","100","28.00","28.00","28.00","28.00","10.42","0.00","0.00","0.00","0.00","10.42","2.687 ","2.687 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L6500-000087-10","10.42","0","0","10.42","0.00 "
"467","1","            ","            ","9HP","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","941004","    L6500-000079","10","Q1-2015 VNDR CHANGE ESTIMATING","3014","100","130.00","130.00","130.00","130.00","44.49","0.00","0.00","0.00","0.00","44.49","2.922 ","2.922 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L6500-000079-10","44.49","0","0","44.49","0.00 "
"467","1","            ","            ","WBI","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928738","    L6500-000035","10","Q2-2013 PLNNG COORD / SF PLNR ","3012","100","1000.00","1000.00","1000.00","1000.00","277.40","0.00","0.00","0.00","0.00","277.40","3.605 ","3.605 ","4/1/2013","6/28/2013","4/1/2013","6/28/2013","    L6500-000035-10","277.4","0","0","277.4","0.00 "
"467","1","            ","            ","WBB","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928182","    L6500-000008","10","Q3-2011 PLANNER LOE SUPPORT   ","3014","100","450.00","450.00","450.00","450.00","119.70","0.00","0.00","0.00","0.00","119.70","3.759 ","3.759 ","6/27/2011","9/30/2011","6/27/2011","9/26/2011","    L6500-000008-10","119.7","0","0","119.7","0.00 "
"467","1","            ","            ","WBD","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928718","    L6500-000015","10","Q1-2012 PLANNING COORDINATORS ","3012","100","750.00","300.00","750.00","300.00","192.90","0.00","0.00","0.00","0.00","192.90","3.888 ","1.555 ","1/3/2012","3/30/2012","1/3/2012","3/30/2012","    L6500-000015-10","192.9","0","0","192.9","0.00 "
"467","1","            ","            ","7RB","1.7.3.2.13.350                          ","PCW 610   ","    ","813","2","13","350","350","900","PCW610","0","941680","    L6500-000089","10","Q1-2015 PCW 610 ALL PP&C WORK ","3014","100","2.00","2.00","2.00","2.00","0.50","0.00","0.00","0.00","0.00","0.50","4.000 ","4.000 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L6500-000089-10","0.5","0","0","0.5","0.00 "
"467","1","            ","            ","WBJ","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928742","    L6500-000039","10","Q3-2013 PLNNG COORD / SF PLNR ","3012","100","750.00","750.00","750.00","750.00","169.50","0.00","0.00","0.00","0.00","169.50","4.425 ","4.425 ","7/1/2013","9/27/2013","7/1/2013","9/27/2013","    L6500-000039-10","169.5","0","0","169.5","0.00 "
"467","1","            ","            ","9HQ","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","941005","    L6500-000080","10","Q-FINAL VNDR CHNG ESTIMATING  ","3014","100","150.00","2500.00","150.00","2500.00","31.35","0.00","0.00","0.00","0.00","31.35","4.785 ","79.745 ","3/30/2015","12/18/2015","4/6/2015","7/29/2016","    L6500-000080-10","31.35","0","0","31.35","0.00 "
"467","1","            ","            ","9HM","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","941002","    L6500-000077","10","Q3-2014 VNDR CHANGE ESTIMATING","3014","100","130.00","130.00","130.00","130.00","26.10","0.00","0.00","0.00","0.00","26.10","4.981 ","4.981 ","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L6500-000077-10","26.1","0","0","26.1","0.00 "
"467","1","            ","            ","7RB","1.7.3.2.13.350                          ","PCW 711   ","    ","813","2","13","350","350","900","PCW711","0","941652","    L6500-000083","10","Q1-2015 PCW 711 ALL PP&C WORK ","3014","100","28.00","28.00","28.00","28.00","4.65","0.00","0.00","0.00","0.00","4.65","6.022 ","6.022 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L6500-000083-10","4.65","0","0","4.65","0.00 "
"467","1","            ","            ","WBM","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","939253","    L6500-000065","10","Q2-2014 SW PROCESS REWORK     ","3014","100","100.00","100.00","100.00","100.00","15.50","0.00","0.00","0.00","0.00","15.50","6.452 ","6.452 ","3/31/2014","6/27/2014","3/31/2014","6/27/2014","    L6500-000065-10","15.5","0","0","15.5","0.00 "
"467","1","            ","            ","9HN","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","941003","    L6500-000078","10","Q4-2014 VNDR CHANGE ESTIMATING","3014","100","110.00","110.00","110.00","110.00","11.30","0.00","0.00","0.00","0.00","11.30","9.735 ","9.735 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L6500-000078-10","11.3","0","0","11.3","0.00 "
"467","1","            ","            ","WBA","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","927358","    L6500-000002","10","Q2-2011 IMS/EVMS MAINTENANCE  ","3010","100","1063.00","1063.00","1063.00","1063.00","80.80","0.00","0.00","0.00","0.00","80.80","13.156 ","13.156 ","3/21/2011","6/24/2011","5/31/2011","6/24/2011","    L6500-000002-10","80.8","0","0","80.8","0.00 "
"467","1","            ","            ","WBA","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","927359","    L6500-000003","10","Q2-2011 PLANNING ADMIN        ","3013","100","850.00","850.00","850.00","850.00","54.10","0.00","0.00","0.00","0.00","54.10","15.712 ","15.712 ","3/21/2011","6/24/2011","5/31/2011","6/24/2011","    L6500-000003-10","54.1","0","0","54.1","0.00 "
"467","1","            ","            ","7RB","1.7.3.2.13.350                          ","PCW 693   ","    ","813","2","13","350","350","900","PCW693","0","941679","    L6500-000088","10","Q1-2015 PCW 693 ALL PP&C WORK ","3014","100","8.00","8.00","8.00","8.00","0.50","0.00","0.00","0.00","0.00","0.50","16.000 ","16.000 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L6500-000088-10","0.5","0","0","0.5","0.00 "
"467","1","            ","            ","WBC","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928714","    L6500-000011","10","Q4-2011 PLANNING COORDINATORS ","3012","100","500.00","500.00","500.00","500.00","28.30","0.00","0.00","0.00","0.00","28.30","17.668 ","17.668 ","10/3/2011","12/22/2011","9/26/2011","12/22/2011","    L6500-000011-10","28.3","0","0","28.3","0.00 "
"467","1","            ","            ","WBB","1.7.3.2.13.350                          ","          ","    ","813","2","13","350","350","900","900","0","928181","    L6500-000007","10","Q3-2011 PLANNING COORDINATORS ","3012","100","225.00","225.00","225.00","225.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/27/2011","9/30/2011","6/27/2011","9/26/2011","    L6500-000007-10","0","0","0","0","0.00 "
"467","1","            ","            ","888","                                        ","          ","    ","813","2","13","350","350","900","900","0","941006","    L6500-000081","10","Q3-2015 VNDR CHANGE ESTIMATING","3014","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6500-000081-10","0","0","0","0","0.00 "
"467","1","            ","            ","0","                                        ","          ","    ","813","2","20","350","350","900","900","0","926114","    L6500-990000","813","BUDGET PLANNING DEPT          ","3099","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6500-990000-813","0","0","0","0","0.00 "
"","","","","","","","","","","","350 Total","","","","","","","","","","","40955.00","63565.00","40954.72","63564.39","78974.70","2.00","0.00","0.00","0.00","78976.70","","","","","","","","78974.7","0","2","78976.7","0.00 "
"467","1","            ","            ","AA1","1.7.1.8.14.500                          ","          ","SHCK","980","8","14","500","301","900","900","0","946731","    L3000-000083","10","PURCHASING - SHOCK SUPPORT    ","3007","0","0.00","100.00","0.00","0.00","657.07","7.00","0.00","0.00","0.00","664.07","0.000 ","0.000 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L3000-000083-10","655.77","0","7","662.77","1.30 "
"467","1","            ","            ","AA1","1.7.1.8.14.500                          ","          ","SHCK","83","8","14","500","510","900","900","0","946711","    L3100-000066","10","CF SHOCK UPDATES              ","1600","1","0.00","100.00","0.00","1.00","3.17","97.00","0.00","0.00","0.00","100.17","0.000 ","0.315 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L3100-000066-10","3.17","0","97","100.17","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2276   ","SHCK","830","8","14","500","520","900","CF2276","0","945843","    L5200-000144","10","CF 2276 SHOCK SSDG 1 & 4 FLEX ","1566","100","0.00","80.00","0.00","80.00","138.59","0.00","0.00","0.00","0.00","138.59","0.000 ","0.577 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000144-10","138.59","0","0","138.59","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2400   ","SHCK","830","8","14","500","520","900","CF2400","0","945844","    L5200-000145","10","CF 2400 SHOCK HANG DOOR DRIVE ","1566","100","0.00","80.00","0.00","80.00","1.50","0.00","0.00","0.00","0.00","1.50","0.000 ","53.333 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000145-10","1.5","0","0","1.5","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2002   ","SHCK","830","8","14","500","520","900","CF2002","0","945876","    L5200-000147","10","CF 2002 SHOCK NAV EQUIP UPDATE","1566","25","0.00","4.00","0.00","1.00","4.45","4.00","0.00","0.00","0.00","8.45","0.000 ","0.225 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000147-10","4.45","0","4","8.45","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2114   ","SHCK","830","8","14","500","520","900","CF2114","0","945881","    L5200-000152","10","CF 2114 SHOCK COTS EQUIP      ","1566","100","0.00","4.00","0.00","4.00","7.20","0.00","0.00","0.00","0.00","7.20","0.000 ","0.556 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000152-10","7.2","0","0","7.2","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2127   ","SHCK","830","8","14","500","520","900","CF2127","0","945883","    L5200-000154","10","CF 2127 SHOCK MORIAH KEYPAD   ","1566","100","0.00","4.00","0.00","4.00","5.50","0.00","0.00","0.00","0.00","5.50","0.000 ","0.727 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000154-10","5.5","0","0","5.5","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2128   ","SHCK","830","8","14","500","520","900","CF2128","0","945884","    L5200-000155","10","CF 2128 SHOCK BATTLE DRESS TNK","1566","100","0.00","8.00","0.00","8.00","25.91","0.00","0.00","0.00","0.00","25.91","0.000 ","0.309 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000155-10","25.91","0","0","25.91","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2144   ","SHCK","830","8","14","500","520","900","CF2144","0","945886","    L5200-000157","10","CF 2144 SHOCK DOWN GRADE EQUIP","1566","100","0.00","4.00","0.00","4.00","3.17","0.00","0.00","0.00","0.00","3.17","0.000 ","1.262 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000157-10","3.17","0","0","3.17","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2156   ","SHCK","830","8","14","500","520","900","CF2156","0","945888","    L5200-000159","10","CF 2156 SHOCK ALARM RELAY BOX ","1566","100","0.00","4.00","0.00","4.00","1.50","0.00","0.00","0.00","0.00","1.50","0.000 ","2.667 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000159-10","1.5","0","0","1.5","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2159   ","SHCK","830","8","14","500","520","900","CF2159","0","945889","    L5200-000160","10","CF 2159 SHOCK GT FO HEAT CNTRL","1566","100","0.00","8.00","0.00","8.00","4.85","0.00","0.00","0.00","0.00","4.85","0.000 ","1.649 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000160-10","4.85","0","0","4.85","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2174   ","SHCK","830","8","14","500","520","900","CF2174","0","945890","    L5200-000161","10","CF 2174 SHOCK DEPTH SOUNDER   ","1566","100","0.00","8.00","0.00","8.00","2.00","0.00","0.00","0.00","0.00","2.00","0.000 ","4.000 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000161-10","2","0","0","2","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2175   ","SHCK","830","8","14","500","520","900","CF2175","0","945891","    L5200-000162","10","CF 2175 SHOCK GPS ANTENNA CONN","1566","100","0.00","4.00","0.00","4.00","3.50","0.00","0.00","0.00","0.00","3.50","0.000 ","1.143 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000162-10","3.5","0","0","3.5","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2177   ","SHCK","830","8","14","500","520","900","CF2177","0","945892","    L5200-000163","10","CF 2177 SHOCK AC PLNT SKID MOD","1566","100","0.00","8.00","0.00","8.00","3.20","0.00","0.00","0.00","0.00","3.20","0.000 ","2.500 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000163-10","3.2","0","0","3.2","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2204   ","SHCK","830","8","14","500","520","900","CF2204","0","945894","    L5200-000165","10","CF 2204 SHOCK MPAC            ","1566","100","0.00","8.00","0.00","8.00","24.80","0.00","0.00","0.00","0.00","24.80","0.000 ","0.323 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000165-10","24.8","0","0","24.8","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2206   ","SHCK","830","8","14","500","520","900","CF2206","0","945895","    L5200-000166","10","CF 2206 SHOCK TOW WINCH MODS  ","1566","100","0.00","16.00","0.00","16.00","3.00","0.00","0.00","0.00","0.00","3.00","0.000 ","5.333 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000166-10","3","0","0","3","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2210   ","SHCK","830","8","14","500","520","900","CF2210","0","945896","    L5200-000167","10","CF 2210 SHOCK LO SYS LS BEAR  ","1566","50","0.00","16.00","0.00","8.00","28.77","16.00","0.00","0.00","0.00","44.77","0.000 ","0.278 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000167-10","28.77","0","16","44.77","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2212   ","SHCK","830","8","14","500","520","900","CF2212","0","945897","    L5200-000168","10","CF 2212 SHOCK DEPTH SOUNDER   ","1566","100","0.00","8.00","0.00","8.00","1.50","0.00","0.00","0.00","0.00","1.50","0.000 ","5.333 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000168-10","1.5","0","0","1.5","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2213   ","SHCK","830","8","14","500","520","900","CF2213","0","945898","    L5200-000169","10","CF 2213 SHOCK FLANGE BOLT CHNG","1566","100","0.00","4.00","0.00","4.00","7.84","0.00","0.00","0.00","0.00","7.84","0.000 ","0.510 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000169-10","7.84","0","0","7.84","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2219   ","SHCK","830","8","14","500","520","900","CF2219","0","945900","    L5200-000171","10","CF 2219 SHOCK MOOR CAPSTAN MTR","1566","75","0.00","16.00","0.00","12.00","11.04","16.00","0.00","0.00","0.00","27.04","0.000 ","1.087 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000171-10","11.04","0","16","27.04","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2221   ","SHCK","830","8","14","500","520","900","CF2221","0","945902","    L5200-000173","10","CF 2221 SHOCK NAIAD EQUIP ENCL","1566","25","0.00","8.00","0.00","2.00","7.17","8.00","0.00","0.00","0.00","15.17","0.000 ","0.279 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000173-10","7.17","0","8","15.17","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2223   ","SHCK","830","8","14","500","520","900","CF223 ","0","945903","    L5200-000174","10","CF 2223 SHOCK WJ CNTRL SYS    ","1566","100","0.00","8.00","0.00","8.00","25.43","0.00","0.00","0.00","0.00","25.43","0.000 ","0.315 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000174-10","25.43","0","0","25.43","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2232   ","SHCK","830","8","14","500","520","900","CF2232","0","945905","    L5200-000176","10","CF 2232 SHOCK CG-GT SHAFT TUNN","1566","100","0.00","4.00","0.00","4.00","1.98","0.00","0.00","0.00","0.00","1.98","0.000 ","2.020 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000176-10","1.98","0","0","1.98","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2233   ","SHCK","830","8","14","500","520","900","CF2233","0","945906","    L5200-000177","10","CF 2233 SHOCK REFER MED TREAT ","1566","100","0.00","4.00","0.00","4.00","24.45","0.00","0.00","0.00","0.00","24.45","0.000 ","0.164 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000177-10","24.45","0","0","24.45","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2238   ","SHCK","830","8","14","500","520","900","CF2238","0","945907","    L5200-000178","10","CF 2238 SHOCK WM SYS CHANGES  ","1566","100","0.00","16.00","0.00","16.00","87.27","0.00","0.00","0.00","0.00","87.27","0.000 ","0.183 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000178-10","87.27","0","0","87.27","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2241   ","SHCK","830","8","14","500","520","900","CF2241","0","945908","    L5200-000179","10","CF 2241 SHOCK ALEX BCP & MCP  ","1566","100","0.00","4.00","0.00","4.00","27.97","0.00","0.00","0.00","0.00","27.97","0.000 ","0.143 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000179-10","27.97","0","0","27.97","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2277   ","SHCK","830","8","14","500","520","900","CF2277","0","945912","    L5200-000183","10","CF 2277 SHOCK WM STATION PRV  ","1566","100","0.00","16.00","0.00","16.00","43.02","0.00","0.00","0.00","0.00","43.02","0.000 ","0.372 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000183-10","43.02","0","0","43.02","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2285   ","SHCK","830","8","14","500","520","900","CF2285","0","945915","    L5200-000186","10","CF 2285 SHOCK HVAC COMP CHNGS ","1566","100","0.00","16.00","0.00","16.00","71.95","0.00","0.00","0.00","0.00","71.95","0.000 ","0.222 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000186-10","71.95","0","0","71.95","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2303   ","SHCK","830","8","14","500","520","900","CF2303","0","945919","    L5200-000190","10","CF 2303 SHOCK AFFF SOPV FIND  ","1566","100","0.00","16.00","0.00","16.00","19.02","0.00","0.00","0.00","0.00","19.02","0.000 ","0.841 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000190-10","19.02","0","0","19.02","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2306   ","SHCK","830","8","14","500","520","900","CF2306","0","945921","    L5200-000192","10","CF 2306 SHOCK AFFF CONTRL COMP","1566","100","0.00","16.00","0.00","16.00","13.43","0.00","0.00","0.00","0.00","13.43","0.000 ","1.191 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000192-10","13.43","0","0","13.43","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2318   ","SHCK","830","8","14","500","520","900","CF2318","0","945926","    L5200-000197","10","CF 2318 SHOCK GEAR ELOP BELLOW","1566","75","0.00","16.00","0.00","12.00","79.50","16.00","0.00","0.00","0.00","95.50","0.000 ","0.151 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000197-10","79.5","0","16","95.5","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2372   ","SHCK","830","8","14","500","520","900","CF2372","0","945932","    L5200-000203","10","CF 2372 SHOCK SHIP WHISTLE CNT","1566","100","0.00","8.00","0.00","8.00","1.50","0.00","0.00","0.00","0.00","1.50","0.000 ","5.333 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000203-10","1.5","0","0","1.5","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2374   ","SHCK","830","8","14","500","520","900","CF2374","0","945933","    L5200-000204","10","CF 2374 SHOCK HMI PANEL RES MT","1566","75","0.00","8.00","0.00","6.00","2.00","8.00","0.00","0.00","0.00","10.00","0.000 ","3.000 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000204-10","2","0","8","10","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2375   ","SHCK","830","8","14","500","520","900","CF2375","0","945934","    L5200-000205","10","CF 2375 SHOCK HFP ACTUATOR PNL","1566","100","0.00","16.00","0.00","16.00","2.72","0.00","0.00","0.00","0.00","2.72","0.000 ","5.882 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000205-10","2.72","0","0","2.72","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2376   ","SHCK","830","8","14","500","520","900","CF2376","0","945935","    L5200-000206","10","CF 2376 SHOCK WM ELEC BOX     ","1566","100","0.00","16.00","0.00","16.00","727.77","0.00","0.00","0.00","0.00","727.77","0.000 ","0.022 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000206-10","727.77","0","0","727.77","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2382   ","SHCK","830","8","14","500","520","900","CF2382","0","945937","    L5200-000208","10","CF 2382 SHOCK HFP SYS MODS    ","1566","100","0.00","16.00","0.00","16.00","175.42","0.00","0.00","0.00","0.00","175.42","0.000 ","0.091 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000208-10","175.42","0","0","175.42","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2397   ","SHCK","830","8","14","500","520","900","CF2397","0","945940","    L5200-000211","10","CF 2397 SHOCK EO TEL & BELL   ","1566","100","0.00","8.00","0.00","8.00","2.00","0.00","0.00","0.00","0.00","2.00","0.000 ","4.000 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000211-10","2","0","0","2","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2405   ","SHCK","830","8","14","500","520","900","CF2405","0","945942","    L5200-000213","10","CF 2405 SHOCK BRKT ELECT ACT  ","1566","100","0.00","4.00","0.00","4.00","2.02","0.00","0.00","0.00","0.00","2.02","0.000 ","1.980 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000213-10","2.02","0","0","2.02","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2406   ","SHCK","830","8","14","500","520","900","CF2406","0","945943","    L5200-000214","10","CF 2406 SHOCK RR GT ESUC      ","1566","100","0.00","4.00","0.00","4.00","4.12","0.00","0.00","0.00","0.00","4.12","0.000 ","0.971 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000214-10","4.12","0","0","4.12","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2491   ","SHCK","830","8","14","500","520","900","CF2491","0","945947","    L5200-000218","10","CF 2491 SHOCK SSDG 2 & 3 FLEX ","1566","100","0.00","16.00","0.00","16.00","176.39","0.00","0.00","0.00","0.00","176.39","0.000 ","0.091 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000218-10","176.39","0","0","176.39","0.00 "
"467","1","            ","            ","AA2","1.7.1.8.14.500                          ","CF 2251   ","SHCK","830","8","14","500","520","900","CF2251","0","946017","    L5200-000219","10","CF 2251 SHOCK HVAC VENT CLOSE ","1566","100","0.00","16.00","0.00","16.00","19.21","0.00","0.00","0.00","0.00","19.21","0.000 ","0.833 ","1/30/2017","3/30/2017","1/30/2017","3/30/2017","    L5200-000219-10","19.21","0","0","19.21","0.00 "
